,loss,accuracy,val_loss,val_accuracy,learning_rate,optimizer,model_name,epoch
52,0.7371454834938049,0.7956819534301758,0.4726358652114868,0.8432203531265259,0.1,Adam,Adam_0.1.h5,52
53,0.7452228665351868,0.7909426093101501,0.5118482112884521,0.8495762944221497,0.1,Adam,Adam_0.1.h5,53
54,0.8610328435897827,0.7761979699134827,0.9784685373306274,0.7838982939720154,0.1,Adam,Adam_0.1.h5,54
55,1.0810606479644775,0.755660891532898,0.8260891437530518,0.819915235042572,0.1,Adam,Adam_0.1.h5,55
56,0.9086731672286988,0.7793575525283813,1.0208227634429932,0.7923728823661804,0.1,Adam,Adam_0.1.h5,56
57,1.39360511302948,0.7361769080162048,1.2585740089416504,0.8114407062530518,0.1,Adam,Adam_0.1.h5,57
58,1.160088062286377,0.7635597586631775,0.9392480850219728,0.7690678238868713,0.1,Adam,Adam_0.1.h5,58
59,1.116112232208252,0.7551342844963074,1.2578165531158447,0.7902542352676392,0.1,Adam,Adam_0.1.h5,59
60,1.508722186088562,0.7324907779693604,0.8810773491859436,0.819915235042572,0.1,Adam,Adam_0.1.h5,60
61,1.6371450424194336,0.7251184582710266,2.330967903137207,0.7754237055778503,0.1,Adam,Adam_0.1.h5,61
62,1.6033246517181396,0.7398630976676941,1.3783979415893557,0.7733050584793091,0.1,Adam,Adam_0.1.h5,62
63,1.2857186794281006,0.7546076774597168,0.9126703143119812,0.8114407062530518,0.1,Adam,Adam_0.1.h5,63
64,1.4349312782287598,0.7535545229911804,0.815594494342804,0.8305084705352783,0.1,Adam,Adam_0.1.h5,64
65,1.5030930042266846,0.7345971465110779,0.7808732390403748,0.8029661178588867,0.1,Adam,Adam_0.1.h5,65
66,1.270912766456604,0.7514481544494629,0.9828001856803894,0.8347457647323608,0.1,Adam,Adam_0.1.h5,66
67,0.937921941280365,0.7814639210700989,1.289211988449097,0.8538135886192322,0.1,Adam,Adam_0.1.h5,67
68,0.8273912072181702,0.7893628478050232,0.8018592596054077,0.8135592937469482,0.1,Adam,Adam_0.1.h5,68
69,0.6152410507202148,0.8278040885925293,0.4458959996700287,0.875,0.1,Adam,Adam_0.1.h5,69
70,0.6942427158355713,0.7988414764404297,0.6816606521606445,0.8008474707603455,0.1,Adam,Adam_0.1.h5,70
71,0.6598894000053406,0.8109531402587891,0.6095163822174072,0.8072034120559692,0.1,Adam,Adam_0.1.h5,71
72,0.625368058681488,0.8209583759307861,0.3911753594875335,0.8559321761131287,0.1,Adam,Adam_0.1.h5,72
73,1.1721043586730957,0.7540810704231262,2.024320602416992,0.7923728823661804,0.1,Adam,Adam_0.1.h5,73
74,1.7655277252197266,0.755660891532898,1.5637240409851074,0.7902542352676392,0.1,Adam,Adam_0.1.h5,74
75,1.929891586303711,0.7398630976676941,1.6811838150024414,0.7436440587043762,0.1,Adam,Adam_0.1.h5,75
76,1.0204461812973022,0.7919957637786865,0.5881967544555664,0.8262711763381958,0.1,Adam,Adam_0.1.h5,76
77,1.04875385761261,0.7651395201683044,0.7996054291725159,0.8538135886192322,0.1,Adam,Adam_0.1.h5,77
78,1.0699894428253174,0.7561874389648438,2.11529803276062,0.7076271176338196,0.1,Adam,Adam_0.1.h5,78
79,1.104997992515564,0.7804107666015625,1.7141706943511963,0.8135592937469482,0.1,Adam,Adam_0.1.h5,79
80,0.8463166952133179,0.8177988529205322,0.8883010149002075,0.7733050584793091,0.1,Adam,Adam_0.1.h5,80
81,0.9558655619621276,0.7967351078987122,0.615971565246582,0.8644067645072937,0.1,Adam,Adam_0.1.h5,81
82,0.7504152655601501,0.8046340346336365,0.5616118907928467,0.8601694703102112,0.1,Adam,Adam_0.1.h5,82
83,0.6459636688232422,0.8146392703056335,0.4797191023826599,0.8792372941970825,0.1,Adam,Adam_0.1.h5,83
84,0.840455174446106,0.7930489778518677,0.5436223149299622,0.875,0.1,Adam,Adam_0.1.h5,84
85,0.6966035962104797,0.8214849829673767,0.7096957564353943,0.8686440587043762,0.1,Adam,Adam_0.1.h5,85
86,0.616821825504303,0.830963671207428,0.4309082329273224,0.875,0.1,Adam,Adam_0.1.h5,86
87,0.7567665576934814,0.7946287393569946,0.6011124849319458,0.8368644118309021,0.1,Adam,Adam_0.1.h5,87
88,0.6950165033340454,0.808320164680481,0.8187375068664551,0.819915235042572,0.1,Adam,Adam_0.1.h5,88
89,1.2662543058395386,0.765666127204895,2.1704885959625244,0.6927965879440308,0.1,Adam,Adam_0.1.h5,89
90,1.2939794063568115,0.7530279159545898,0.8059205412864685,0.8029661178588867,0.1,Adam,Adam_0.1.h5,90
91,1.7019940614700315,0.7303844094276428,1.6104967594146729,0.7457627058029175,0.1,Adam,Adam_0.1.h5,91
92,1.6724073886871338,0.7503949403762817,0.7978567481040955,0.8707627058029175,0.1,Adam,Adam_0.1.h5,92
0,0.6586780548095703,0.7661927342414856,0.649459958076477,0.758474588394165,0.01,Adam,Adam_0.01.h5,0
1,0.671642541885376,0.76145339012146,0.9718632102012634,0.694915235042572,0.01,Adam,Adam_0.01.h5,1
2,0.5911551713943481,0.7919957637786865,0.6556681394577026,0.7266949415206909,0.01,Adam,Adam_0.01.h5,2
3,0.5627965331077576,0.7951553463935852,0.6286858916282654,0.7796609997749329,0.01,Adam,Adam_0.01.h5,3
4,0.5983476638793945,0.7893628478050232,0.6015799641609192,0.7542372941970825,0.01,Adam,Adam_0.01.h5,4
5,0.5203520059585571,0.814112663269043,0.532021164894104,0.7966101765632629,0.01,Adam,Adam_0.01.h5,5
6,0.5083999037742615,0.8204318284988403,0.8117403388023376,0.7457627058029175,0.01,Adam,Adam_0.01.h5,6
7,0.5049891471862793,0.8304370641708374,0.4618371129035949,0.8347457647323608,0.01,Adam,Adam_0.01.h5,7
8,0.561286211013794,0.7919957637786865,0.4302878677845001,0.8305084705352783,0.01,Adam,Adam_0.01.h5,8
9,0.5346516370773315,0.8051605820655823,0.5061373710632324,0.8241525292396545,0.01,Adam,Adam_0.01.h5,9
10,0.5397559404373169,0.8172722458839417,0.7267853617668152,0.7754237055778503,0.01,Adam,Adam_0.01.h5,10
11,0.5385098457336426,0.8114797472953796,0.4102958440780639,0.8495762944221497,0.01,Adam,Adam_0.01.h5,11
12,0.460412859916687,0.830963671207428,0.3286186754703522,0.8792372941970825,0.01,Adam,Adam_0.01.h5,12
13,0.4441729784011841,0.8325434327125549,0.5909749865531921,0.8029661178588867,0.01,Adam,Adam_0.01.h5,13
14,0.5113833546638489,0.812532901763916,0.4289680123329162,0.8601694703102112,0.01,Adam,Adam_0.01.h5,14
15,0.4631503820419311,0.83675616979599,0.5865387320518494,0.7923728823661804,0.01,Adam,Adam_0.01.h5,15
16,0.4523704946041107,0.8362296223640442,0.6119486689567566,0.7881355881690979,0.01,Adam,Adam_0.01.h5,16
17,0.4977731704711914,0.8204318284988403,0.432776391506195,0.8559321761131287,0.01,Adam,Adam_0.01.h5,17
18,0.5126661658287048,0.8167456388473511,0.6439032554626465,0.7944915294647217,0.01,Adam,Adam_0.01.h5,18
19,0.4528504014015198,0.8335966467857361,0.377468079328537,0.8580508232116699,0.01,Adam,Adam_0.01.h5,19
20,0.4368503987789154,0.8472880721092224,0.3907592296600342,0.8580508232116699,0.01,Adam,Adam_0.01.h5,20
21,0.4559985399246216,0.8272775411605835,0.3926414847373962,0.8538135886192322,0.01,Adam,Adam_0.01.h5,21
22,0.5124235153198242,0.8156924843788147,0.3742405474185943,0.8813559412956238,0.01,Adam,Adam_0.01.h5,22
23,0.4377018511295318,0.8436018824577332,0.3633356392383575,0.866525411605835,0.01,Adam,Adam_0.01.h5,23
24,0.4612040519714355,0.840968906879425,0.4257460832595825,0.8389830589294434,0.01,Adam,Adam_0.01.h5,24
25,0.4556039571762085,0.829383909702301,0.340685486793518,0.8580508232116699,0.01,Adam,Adam_0.01.h5,25
26,0.4384615123271942,0.8346498012542725,0.4293191432952881,0.8707627058029175,0.01,Adam,Adam_0.01.h5,26
27,0.4437007009983063,0.840968906879425,0.40004363656044,0.8728813529014587,0.01,Adam,Adam_0.01.h5,27
28,0.4260431230068207,0.8441284894943237,0.502052366733551,0.819915235042572,0.01,Adam,Adam_0.01.h5,28
29,0.4294974505901336,0.8399157524108887,0.4341675639152527,0.8644067645072937,0.01,Adam,Adam_0.01.h5,29
30,0.4180567264556885,0.8441284894943237,0.6601793169975281,0.7648305296897888,0.01,Adam,Adam_0.01.h5,30
31,0.4566671550273895,0.829383909702301,0.3408184945583343,0.8940678238868713,0.01,Adam,Adam_0.01.h5,31
32,0.4892293810844421,0.8235913515090942,0.3892228901386261,0.8495762944221497,0.01,Adam,Adam_0.01.h5,32
0,0.9290651082992554,0.6814112663269043,0.4619759619235992,0.8792372941970825,0.001,Adam,Adam_0.001.h5,0
1,0.5251210331916809,0.8225381970405579,0.4761753976345062,0.8389830589294434,0.001,Adam,Adam_0.001.h5,1
2,0.4758168756961822,0.8515008091926575,0.4571754038333893,0.8516949415206909,0.001,Adam,Adam_0.001.h5,2
3,0.4277852177619934,0.8736177086830139,0.4191555082798004,0.866525411605835,0.001,Adam,Adam_0.001.h5,3
4,0.4102013111114502,0.8783570528030396,0.4052813351154327,0.866525411605835,0.001,Adam,Adam_0.001.h5,4
5,0.3915416598320007,0.8799368143081665,0.3738053441047668,0.8898305296897888,0.001,Adam,Adam_0.001.h5,5
6,0.3971432447433471,0.8788836002349854,0.4065964519977569,0.8686440587043762,0.001,Adam,Adam_0.001.h5,6
7,0.3851392269134521,0.8825697898864746,0.457451194524765,0.8305084705352783,0.001,Adam,Adam_0.001.h5,7
8,0.3852955102920532,0.8767772316932678,0.4340108633041382,0.8453390002250671,0.001,Adam,Adam_0.001.h5,8
9,0.3744008243083954,0.8846761584281921,0.3556870222091675,0.8898305296897888,0.001,Adam,Adam_0.001.h5,9
10,0.3593603074550628,0.8883622884750366,0.3949236869812011,0.8538135886192322,0.001,Adam,Adam_0.001.h5,10
11,0.347051054239273,0.8967877626419067,0.5196851491928101,0.8220338821411133,0.001,Adam,Adam_0.001.h5,11
12,0.3444516062736511,0.8883622884750366,0.3940948247909546,0.866525411605835,0.001,Adam,Adam_0.001.h5,12
13,0.3419808149337768,0.887835681438446,0.3555562496185303,0.875,0.001,Adam,Adam_0.001.h5,13
14,0.3867161571979522,0.8825697898864746,0.437961608171463,0.8432203531265259,0.001,Adam,Adam_0.001.h5,14
15,0.3433885872364044,0.8967877626419067,0.3759719729423523,0.875,0.001,Adam,Adam_0.001.h5,15
16,0.3261968493461609,0.9015271067619324,0.2881803810596466,0.9088982939720154,0.001,Adam,Adam_0.001.h5,16
17,0.3280627131462097,0.903106927871704,0.3471738398075104,0.8813559412956238,0.001,Adam,Adam_0.001.h5,17
18,0.3332275450229645,0.8920484185218811,0.305476427078247,0.8898305296897888,0.001,Adam,Adam_0.001.h5,18
19,0.3054840564727783,0.9073196649551392,0.4069080948829651,0.8516949415206909,0.001,Adam,Adam_0.001.h5,19
20,0.3013837933540344,0.906266450881958,0.3432980477809906,0.8771186470985413,0.001,Adam,Adam_0.001.h5,20
21,0.3134699463844299,0.9067930579185486,0.3846553564071655,0.8559321761131287,0.001,Adam,Adam_0.001.h5,21
22,0.2985476553440094,0.9083728194236756,0.3200439512729645,0.8771186470985413,0.001,Adam,Adam_0.001.h5,22
23,0.3197762072086334,0.8920484185218811,0.384040892124176,0.866525411605835,0.001,Adam,Adam_0.001.h5,23
24,0.3069221973419189,0.9025803208351136,0.3252673149108886,0.883474588394165,0.001,Adam,Adam_0.001.h5,24
25,0.2957750856876373,0.8999473452568054,0.3158509135246277,0.8940678238868713,0.001,Adam,Adam_0.001.h5,25
26,0.2708772420883178,0.907846212387085,0.3553813397884369,0.8940678238868713,0.001,Adam,Adam_0.001.h5,26
27,0.3141947090625763,0.8931016325950623,0.38362717628479,0.8792372941970825,0.001,Adam,Adam_0.001.h5,27
28,0.3001456260681152,0.8957346081733704,0.3439240455627441,0.8728813529014587,0.001,Adam,Adam_0.001.h5,28
29,0.3039177656173706,0.8999473452568054,0.3166525363922119,0.8919491767883301,0.001,Adam,Adam_0.001.h5,29
30,0.294101357460022,0.903106927871704,0.3208422362804413,0.8813559412956238,0.001,Adam,Adam_0.001.h5,30
31,0.2962801456451416,0.8988941311836243,0.2560473978519439,0.9110169410705566,0.001,Adam,Adam_0.001.h5,31
32,0.3257261216640472,0.8936282396316528,0.3693384826183319,0.8622881174087524,0.001,Adam,Adam_0.001.h5,32
33,0.3052563667297363,0.8962612152099609,0.3545929193496704,0.8644067645072937,0.001,Adam,Adam_0.001.h5,33
34,0.3236720561981201,0.8888888955116272,0.3419479727745056,0.8940678238868713,0.001,Adam,Adam_0.001.h5,34
35,0.3562622368335724,0.8830963373184204,0.2942609190940857,0.8919491767883301,0.001,Adam,Adam_0.001.h5,35
36,0.2931192517280578,0.903106927871704,0.3218106925487518,0.9025423526763916,0.001,Adam,Adam_0.001.h5,36
37,0.3381805717945099,0.8873091340065002,0.3622206151485443,0.8728813529014587,0.001,Adam,Adam_0.001.h5,37
38,0.3816244006156921,0.8657187819480896,0.3671880066394806,0.883474588394165,0.001,Adam,Adam_0.001.h5,38
39,0.3510752618312835,0.8773038387298584,0.3415775001049042,0.8792372941970825,0.001,Adam,Adam_0.001.h5,39
40,0.3584800362586975,0.8767772316932678,0.3418505191802978,0.8771186470985413,0.001,Adam,Adam_0.001.h5,40
41,0.4162530303001404,0.8636124134063721,0.3234537541866302,0.8877118825912476,0.001,Adam,Adam_0.001.h5,41
42,0.4417306184768677,0.8483412265777588,0.3552241027355194,0.8707627058029175,0.001,Adam,Adam_0.001.h5,42
43,0.44124236702919,0.8467614650726318,0.4980046451091766,0.8495762944221497,0.001,Adam,Adam_0.001.h5,43
44,0.4646827280521393,0.8393891453742981,0.364379733800888,0.8686440587043762,0.001,Adam,Adam_0.001.h5,44
45,0.4543822705745697,0.8462348580360413,0.377989798784256,0.866525411605835,0.001,Adam,Adam_0.001.h5,45
46,0.43406742811203,0.8541337251663208,0.4054961800575256,0.8601694703102112,0.001,Adam,Adam_0.001.h5,46
47,0.419240653514862,0.8694049715995789,0.3654078841209411,0.875,0.001,Adam,Adam_0.001.h5,47
48,0.4227811694145202,0.8530805706977844,0.3264363706111908,0.8961864113807678,0.001,Adam,Adam_0.001.h5,48
49,0.4059606194496155,0.8541337251663208,0.3235995769500732,0.8940678238868713,0.001,Adam,Adam_0.001.h5,49
50,0.4075431227684021,0.8615060448646545,0.3488609492778778,0.8877118825912476,0.001,Adam,Adam_0.001.h5,50
51,0.3769039213657379,0.8683517575263977,0.3688995838165283,0.866525411605835,0.001,Adam,Adam_0.001.h5,51
0,0.943717360496521,0.6766719222068787,0.860292911529541,0.7033898234367371,0.01,RMSprop,RMSprop_0.01.h5,0
1,0.7142859101295471,0.758293867111206,0.5221985578536987,0.8029661178588867,0.01,RMSprop,RMSprop_0.01.h5,1
2,0.6568113565444946,0.7804107666015625,0.5046141743659973,0.805084764957428,0.01,RMSprop,RMSprop_0.01.h5,2
3,0.6478425860404968,0.7809373140335083,0.5677347183227539,0.8156779408454895,0.01,RMSprop,RMSprop_0.01.h5,3
4,0.6026670336723328,0.7972617149353027,0.5631181001663208,0.7796609997749329,0.01,RMSprop,RMSprop_0.01.h5,4
5,0.6124527454376221,0.7872564792633057,0.5014901161193848,0.8262711763381958,0.01,RMSprop,RMSprop_0.01.h5,5
6,0.6249356269836426,0.78251713514328,0.5418000817298889,0.8389830589294434,0.01,RMSprop,RMSprop_0.01.h5,6
7,0.5981512069702148,0.7935755848884583,0.6434442400932312,0.7711864113807678,0.01,RMSprop,RMSprop_0.01.h5,7
8,0.589943528175354,0.7888362407684326,0.4602338969707489,0.8474576473236084,0.01,RMSprop,RMSprop_0.01.h5,8
9,0.6341111660003662,0.7777777910232544,0.4437807500362396,0.8474576473236084,0.01,RMSprop,RMSprop_0.01.h5,9
10,0.5695451498031616,0.7925223708152771,0.529120922088623,0.7944915294647217,0.01,RMSprop,RMSprop_0.01.h5,10
11,0.5418811440467834,0.802527666091919,0.3409309983253479,0.8877118825912476,0.01,RMSprop,RMSprop_0.01.h5,11
12,0.5591673254966736,0.8014744520187378,0.4182130098342895,0.8474576473236084,0.01,RMSprop,RMSprop_0.01.h5,12
13,0.572246253490448,0.794102132320404,0.4176445603370666,0.8432203531265259,0.01,RMSprop,RMSprop_0.01.h5,13
14,0.536920428276062,0.8146392703056335,0.3823480904102325,0.8707627058029175,0.01,RMSprop,RMSprop_0.01.h5,14
15,0.5478408336639404,0.8093733787536621,0.4138263165950775,0.8538135886192322,0.01,RMSprop,RMSprop_0.01.h5,15
16,0.5893437266349792,0.7983149290084839,0.4674826562404632,0.8411017060279846,0.01,RMSprop,RMSprop_0.01.h5,16
17,0.6108411550521851,0.7819905281066895,0.3713984191417694,0.8644067645072937,0.01,RMSprop,RMSprop_0.01.h5,17
18,0.6068317890167236,0.7867298722267151,0.4430151581764221,0.8516949415206909,0.01,RMSprop,RMSprop_0.01.h5,18
19,0.5934429168701172,0.7756714224815369,0.4695743024349212,0.8283898234367371,0.01,RMSprop,RMSprop_0.01.h5,19
20,0.6177468299865723,0.7856766581535339,0.5480995178222656,0.7838982939720154,0.01,RMSprop,RMSprop_0.01.h5,20
21,0.5797104239463806,0.8014744520187378,0.4783918559551239,0.8114407062530518,0.01,RMSprop,RMSprop_0.01.h5,21
22,0.5951226353645325,0.7856766581535339,0.3855615258216858,0.8622881174087524,0.01,RMSprop,RMSprop_0.01.h5,22
23,0.5099470615386963,0.8204318284988403,0.3637812435626983,0.8622881174087524,0.01,RMSprop,RMSprop_0.01.h5,23
24,0.54336017370224,0.8072670102119446,0.4452985525131225,0.8368644118309021,0.01,RMSprop,RMSprop_0.01.h5,24
25,0.4982554912567138,0.8235913515090942,0.3909846544265747,0.8622881174087524,0.01,RMSprop,RMSprop_0.01.h5,25
26,0.5510435104370117,0.8114797472953796,0.3117624819278717,0.883474588394165,0.01,RMSprop,RMSprop_0.01.h5,26
27,0.5035505890846252,0.8225381970405579,0.3337330222129822,0.8983050584793091,0.01,RMSprop,RMSprop_0.01.h5,27
28,0.5461083054542542,0.8109531402587891,0.5046132802963257,0.8241525292396545,0.01,RMSprop,RMSprop_0.01.h5,28
29,0.5137740969657898,0.8177988529205322,0.4487152397632599,0.8622881174087524,0.01,RMSprop,RMSprop_0.01.h5,29
30,0.5127666592597961,0.8372827768325806,0.5037664175033569,0.8305084705352783,0.01,RMSprop,RMSprop_0.01.h5,30
31,0.4997983276844024,0.8299104571342468,0.3060013353824615,0.906779646873474,0.01,RMSprop,RMSprop_0.01.h5,31
32,0.5621379613876343,0.8014744520187378,0.4168297052383423,0.8538135886192322,0.01,RMSprop,RMSprop_0.01.h5,32
33,0.5247238278388977,0.8167456388473511,0.3036119937896728,0.8792372941970825,0.01,RMSprop,RMSprop_0.01.h5,33
34,0.5183946490287781,0.8214849829673767,0.4415474534034729,0.8644067645072937,0.01,RMSprop,RMSprop_0.01.h5,34
35,0.5496622920036316,0.8156924843788147,0.3255425095558166,0.8961864113807678,0.01,RMSprop,RMSprop_0.01.h5,35
36,0.5171875953674316,0.8241179585456848,0.3895240426063537,0.8686440587043762,0.01,RMSprop,RMSprop_0.01.h5,36
37,0.5328289270401001,0.814112663269043,0.3307396471500397,0.8792372941970825,0.01,RMSprop,RMSprop_0.01.h5,37
38,0.5323725342750549,0.8135861158370972,0.3772822618484497,0.8877118825912476,0.01,RMSprop,RMSprop_0.01.h5,38
39,0.503080427646637,0.8357030153274536,0.3851498663425445,0.8792372941970825,0.01,RMSprop,RMSprop_0.01.h5,39
40,0.5509805679321289,0.8077935576438904,0.3702593445777893,0.883474588394165,0.01,RMSprop,RMSprop_0.01.h5,40
41,0.5579958558082581,0.8051605820655823,0.4421416819095611,0.8411017060279846,0.01,RMSprop,RMSprop_0.01.h5,41
42,0.558654248714447,0.8004212975502014,0.3443100750446319,0.8686440587043762,0.01,RMSprop,RMSprop_0.01.h5,42
43,0.5816313624382019,0.7962085604667664,0.3438288569450378,0.8813559412956238,0.01,RMSprop,RMSprop_0.01.h5,43
44,0.5633052587509155,0.806740403175354,0.3244374692440033,0.8877118825912476,0.01,RMSprop,RMSprop_0.01.h5,44
45,0.5178425312042236,0.8225381970405579,0.4459384977817535,0.8813559412956238,0.01,RMSprop,RMSprop_0.01.h5,45
46,0.4845019876956939,0.8278040885925293,0.5355231761932373,0.8622881174087524,0.01,RMSprop,RMSprop_0.01.h5,46
47,0.553086519241333,0.8162190914154053,0.5454386472702026,0.8432203531265259,0.01,RMSprop,RMSprop_0.01.h5,47
48,0.5651706457138062,0.7983149290084839,0.7528247237205505,0.8241525292396545,0.01,RMSprop,RMSprop_0.01.h5,48
49,0.5216307640075684,0.8177988529205322,0.7977396845817566,0.8792372941970825,0.01,RMSprop,RMSprop_0.01.h5,49
50,0.533464789390564,0.8151658773422241,0.6520923972129822,0.8644067645072937,0.01,RMSprop,RMSprop_0.01.h5,50
51,0.5304202437400818,0.8151658773422241,0.3769888281822204,0.8686440587043762,0.01,RMSprop,RMSprop_0.01.h5,51
52,0.5288354158401489,0.8151658773422241,0.3946829438209533,0.8559321761131287,0.01,RMSprop,RMSprop_0.01.h5,52
53,0.4897119700908661,0.8357030153274536,0.5086384415626526,0.8368644118309021,0.01,RMSprop,RMSprop_0.01.h5,53
0,0.8970409631729126,0.7166929841041565,0.5661405920982361,0.8326271176338196,0.001,RMSprop,RMSprop_0.001.h5,0
1,0.5812076330184937,0.8146392703056335,0.4067310094833374,0.8686440587043762,0.001,RMSprop,RMSprop_0.001.h5,1
