,loss,accuracy,val_loss,val_accuracy,learning_rate,optimizer,model_name
0,2.2217776775360107,0.28857293725013733,1.8055788278579712,0.5211864113807678,0.001,SGD,SGD_0.001.h5
1,1.5002751350402832,0.4976303279399872,1.241176724433899,0.6864407062530518,0.001,SGD,SGD_0.001.h5
2,1.225517749786377,0.59820955991745,0.8957881331443787,0.7733050584793091,0.001,SGD,SGD_0.001.h5
3,1.0255903005599976,0.6808846592903137,0.7024977207183838,0.8114407062530518,0.001,SGD,SGD_0.001.h5
4,0.8872249722480774,0.7040547728538513,0.6274694204330444,0.8241525292396545,0.001,SGD,SGD_0.001.h5
5,0.8305993676185608,0.7277514338493347,0.6148965358734131,0.8177965879440308,0.001,SGD,SGD_0.001.h5
6,0.7922519445419312,0.7440758347511292,0.564054548740387,0.8220338821411133,0.001,SGD,SGD_0.001.h5
7,0.7462921738624573,0.7619799971580505,0.5440535545349121,0.8262711763381958,0.001,SGD,SGD_0.001.h5
8,0.6978233456611633,0.7672459483146667,0.4828598201274872,0.866525411605835,0.001,SGD,SGD_0.001.h5
9,0.6423526406288147,0.8020010590553284,0.45316246151924133,0.8707627058029175,0.001,SGD,SGD_0.001.h5
10,0.6206457614898682,0.7946287393569946,0.4801921844482422,0.866525411605835,0.001,SGD,SGD_0.001.h5
11,0.6107912659645081,0.802527666091919,0.41840803623199463,0.875,0.001,SGD,SGD_0.001.h5
12,0.5835896730422974,0.8093733787536621,0.44353172183036804,0.8453390002250671,0.001,SGD,SGD_0.001.h5
13,0.5708881616592407,0.8120062947273254,0.45743227005004883,0.8516949415206909,0.001,SGD,SGD_0.001.h5
14,0.5704457759857178,0.8114797472953796,0.44173386693000793,0.8538135886192322,0.001,SGD,SGD_0.001.h5
15,0.5462970733642578,0.8077935576438904,0.40832704305648804,0.8644067645072937,0.001,SGD,SGD_0.001.h5
16,0.5393297076225281,0.8209583759307861,0.4034580588340759,0.8644067645072937,0.001,SGD,SGD_0.001.h5
17,0.524837851524353,0.8262243270874023,0.34420162439346313,0.8813559412956238,0.001,SGD,SGD_0.001.h5
18,0.48477891087532043,0.8446550965309143,0.3874828815460205,0.8622881174087524,0.001,SGD,SGD_0.001.h5
19,0.48334136605262756,0.8404423594474792,0.4013664126396179,0.8601694703102112,0.001,SGD,SGD_0.001.h5
20,0.46253761649131775,0.8488678336143494,0.37841618061065674,0.8707627058029175,0.001,SGD,SGD_0.001.h5
21,0.4792992174625397,0.8446550965309143,0.4027242958545685,0.8686440587043762,0.001,SGD,SGD_0.001.h5
22,0.47619083523750305,0.8357030153274536,0.37462034821510315,0.8855932354927063,0.001,SGD,SGD_0.001.h5
23,0.4700888991355896,0.8314902782440186,0.3708367943763733,0.8813559412956238,0.001,SGD,SGD_0.001.h5
24,0.4454881250858307,0.8541337251663208,0.355968177318573,0.8855932354927063,0.001,SGD,SGD_0.001.h5
25,0.4291266202926636,0.8615060448646545,0.40720346570014954,0.8771186470985413,0.001,SGD,SGD_0.001.h5
26,0.4293162226676941,0.8562401533126831,0.3482985198497772,0.9004237055778503,0.001,SGD,SGD_0.001.h5
27,0.42566049098968506,0.8572933077812195,0.3805263340473175,0.8728813529014587,0.001,SGD,SGD_0.001.h5
28,0.4234255850315094,0.8493944406509399,0.3341568112373352,0.9025423526763916,0.001,SGD,SGD_0.001.h5
29,0.4006098508834839,0.8688783645629883,0.352877140045166,0.8771186470985413,0.001,SGD,SGD_0.001.h5
30,0.41668903827667236,0.8546603322029114,0.3298300802707672,0.8940678238868713,0.001,SGD,SGD_0.001.h5
31,0.38893741369247437,0.8736177086830139,0.34830597043037415,0.8877118825912476,0.001,SGD,SGD_0.001.h5
32,0.39409083127975464,0.8646656274795532,0.31363776326179504,0.8961864113807678,0.001,SGD,SGD_0.001.h5
33,0.38828837871551514,0.8767772316932678,0.33333876729011536,0.8813559412956238,0.001,SGD,SGD_0.001.h5
34,0.3893129825592041,0.8736177086830139,0.329277366399765,0.8813559412956238,0.001,SGD,SGD_0.001.h5
35,0.38561728596687317,0.8746708631515503,0.3452098071575165,0.8877118825912476,0.001,SGD,SGD_0.001.h5
36,0.3726382255554199,0.8704581260681152,0.32548588514328003,0.8961864113807678,0.001,SGD,SGD_0.001.h5
37,0.3536606431007385,0.8920484185218811,0.33871719241142273,0.883474588394165,0.001,SGD,SGD_0.001.h5
38,0.3681143522262573,0.8725644946098328,0.3316847085952759,0.8855932354927063,0.001,SGD,SGD_0.001.h5
39,0.3641115427017212,0.8846761584281921,0.30288025736808777,0.8983050584793091,0.001,SGD,SGD_0.001.h5
40,0.3604743778705597,0.8767772316932678,0.34663698077201843,0.8877118825912476,0.001,SGD,SGD_0.001.h5
41,0.3675388991832733,0.8852027654647827,0.31237637996673584,0.9004237055778503,0.001,SGD,SGD_0.001.h5
42,0.3509649336338043,0.8862559199333191,0.2916947901248932,0.9067796468734741,0.001,SGD,SGD_0.001.h5
43,0.35595038533210754,0.876250684261322,0.3014121353626251,0.9067796468734741,0.001,SGD,SGD_0.001.h5
44,0.3260212540626526,0.8915218710899353,0.2957816421985626,0.8961864113807678,0.001,SGD,SGD_0.001.h5
45,0.3354759216308594,0.8857293128967285,0.33618077635765076,0.8919491767883301,0.001,SGD,SGD_0.001.h5
