,loss,accuracy,val_loss,val_accuracy,learning_rate,optimizer,model_name
0,0.9290651082992554,0.6814112663269043,0.46197596192359924,0.8792372941970825,0.001,Adam,Adam_0.001.h5
1,0.5251210331916809,0.8225381970405579,0.4761753976345062,0.8389830589294434,0.001,Adam,Adam_0.001.h5
2,0.47581687569618225,0.8515008091926575,0.4571754038333893,0.8516949415206909,0.001,Adam,Adam_0.001.h5
3,0.4277852177619934,0.8736177086830139,0.4191555082798004,0.866525411605835,0.001,Adam,Adam_0.001.h5
4,0.4102013111114502,0.8783570528030396,0.40528133511543274,0.866525411605835,0.001,Adam,Adam_0.001.h5
5,0.39154165983200073,0.8799368143081665,0.37380534410476685,0.8898305296897888,0.001,Adam,Adam_0.001.h5
6,0.39714324474334717,0.8788836002349854,0.40659645199775696,0.8686440587043762,0.001,Adam,Adam_0.001.h5
7,0.38513922691345215,0.8825697898864746,0.457451194524765,0.8305084705352783,0.001,Adam,Adam_0.001.h5
8,0.3852955102920532,0.8767772316932678,0.4340108633041382,0.8453390002250671,0.001,Adam,Adam_0.001.h5
9,0.3744008243083954,0.8846761584281921,0.3556870222091675,0.8898305296897888,0.001,Adam,Adam_0.001.h5
10,0.35936030745506287,0.8883622884750366,0.39492368698120117,0.8538135886192322,0.001,Adam,Adam_0.001.h5
11,0.34705105423927307,0.8967877626419067,0.5196851491928101,0.8220338821411133,0.001,Adam,Adam_0.001.h5
12,0.3444516062736511,0.8883622884750366,0.3940948247909546,0.866525411605835,0.001,Adam,Adam_0.001.h5
13,0.34198081493377686,0.887835681438446,0.3555562496185303,0.875,0.001,Adam,Adam_0.001.h5
14,0.38671615719795227,0.8825697898864746,0.437961608171463,0.8432203531265259,0.001,Adam,Adam_0.001.h5
15,0.3433885872364044,0.8967877626419067,0.3759719729423523,0.875,0.001,Adam,Adam_0.001.h5
16,0.3261968493461609,0.9015271067619324,0.2881803810596466,0.9088982939720154,0.001,Adam,Adam_0.001.h5
17,0.3280627131462097,0.9031069278717041,0.3471738398075104,0.8813559412956238,0.001,Adam,Adam_0.001.h5
18,0.3332275450229645,0.8920484185218811,0.30547642707824707,0.8898305296897888,0.001,Adam,Adam_0.001.h5
19,0.3054840564727783,0.9073196649551392,0.4069080948829651,0.8516949415206909,0.001,Adam,Adam_0.001.h5
20,0.3013837933540344,0.906266450881958,0.3432980477809906,0.8771186470985413,0.001,Adam,Adam_0.001.h5
21,0.31346994638442993,0.9067930579185486,0.3846553564071655,0.8559321761131287,0.001,Adam,Adam_0.001.h5
22,0.2985476553440094,0.9083728194236755,0.3200439512729645,0.8771186470985413,0.001,Adam,Adam_0.001.h5
23,0.3197762072086334,0.8920484185218811,0.384040892124176,0.866525411605835,0.001,Adam,Adam_0.001.h5
24,0.30692219734191895,0.9025803208351135,0.32526731491088867,0.883474588394165,0.001,Adam,Adam_0.001.h5
25,0.29577508568763733,0.8999473452568054,0.3158509135246277,0.8940678238868713,0.001,Adam,Adam_0.001.h5
26,0.27087724208831787,0.907846212387085,0.3553813397884369,0.8940678238868713,0.001,Adam,Adam_0.001.h5
27,0.3141947090625763,0.8931016325950623,0.38362717628479004,0.8792372941970825,0.001,Adam,Adam_0.001.h5
28,0.30014562606811523,0.8957346081733704,0.34392404556274414,0.8728813529014587,0.001,Adam,Adam_0.001.h5
29,0.3039177656173706,0.8999473452568054,0.3166525363922119,0.8919491767883301,0.001,Adam,Adam_0.001.h5
30,0.294101357460022,0.9031069278717041,0.3208422362804413,0.8813559412956238,0.001,Adam,Adam_0.001.h5
31,0.2962801456451416,0.8988941311836243,0.25604739785194397,0.9110169410705566,0.001,Adam,Adam_0.001.h5
32,0.32572612166404724,0.8936282396316528,0.3693384826183319,0.8622881174087524,0.001,Adam,Adam_0.001.h5
33,0.30525636672973633,0.8962612152099609,0.3545929193496704,0.8644067645072937,0.001,Adam,Adam_0.001.h5
34,0.3236720561981201,0.8888888955116272,0.3419479727745056,0.8940678238868713,0.001,Adam,Adam_0.001.h5
35,0.3562622368335724,0.8830963373184204,0.2942609190940857,0.8919491767883301,0.001,Adam,Adam_0.001.h5
36,0.29311925172805786,0.9031069278717041,0.32181069254875183,0.9025423526763916,0.001,Adam,Adam_0.001.h5
37,0.3381805717945099,0.8873091340065002,0.3622206151485443,0.8728813529014587,0.001,Adam,Adam_0.001.h5
38,0.38162440061569214,0.8657187819480896,0.3671880066394806,0.883474588394165,0.001,Adam,Adam_0.001.h5
39,0.35107526183128357,0.8773038387298584,0.3415775001049042,0.8792372941970825,0.001,Adam,Adam_0.001.h5
40,0.3584800362586975,0.8767772316932678,0.34185051918029785,0.8771186470985413,0.001,Adam,Adam_0.001.h5
41,0.4162530303001404,0.8636124134063721,0.32345375418663025,0.8877118825912476,0.001,Adam,Adam_0.001.h5
42,0.4417306184768677,0.8483412265777588,0.3552241027355194,0.8707627058029175,0.001,Adam,Adam_0.001.h5
43,0.44124236702919006,0.8467614650726318,0.49800464510917664,0.8495762944221497,0.001,Adam,Adam_0.001.h5
44,0.4646827280521393,0.8393891453742981,0.36437973380088806,0.8686440587043762,0.001,Adam,Adam_0.001.h5
45,0.4543822705745697,0.8462348580360413,0.377989798784256,0.866525411605835,0.001,Adam,Adam_0.001.h5
46,0.43406742811203003,0.8541337251663208,0.40549618005752563,0.8601694703102112,0.001,Adam,Adam_0.001.h5
47,0.41924065351486206,0.8694049715995789,0.36540788412094116,0.875,0.001,Adam,Adam_0.001.h5
48,0.42278116941452026,0.8530805706977844,0.3264363706111908,0.8961864113807678,0.001,Adam,Adam_0.001.h5
49,0.4059606194496155,0.8541337251663208,0.32359957695007324,0.8940678238868713,0.001,Adam,Adam_0.001.h5
50,0.4075431227684021,0.8615060448646545,0.3488609492778778,0.8877118825912476,0.001,Adam,Adam_0.001.h5
51,0.3769039213657379,0.8683517575263977,0.3688995838165283,0.866525411605835,0.001,Adam,Adam_0.001.h5
