,loss,accuracy,val_loss,val_accuracy,learning_rate,optimizer,model_name
0,3.334763765335083,0.47288045287132263,3.2971372604370117,0.5635592937469482,0.1,RMSprop,RMSprop_0.1.h5
1,2.254042387008667,0.5650342106819153,4.445597171783447,0.47457626461982727,0.1,RMSprop,RMSprop_0.1.h5
2,2.1808583736419678,0.5829383730888367,1.6067652702331543,0.625,0.1,RMSprop,RMSprop_0.1.h5
3,1.8708502054214478,0.6324381232261658,0.8437613844871521,0.7796609997749329,0.1,RMSprop,RMSprop_0.1.h5
4,1.7349392175674438,0.6403369903564453,1.2210443019866943,0.7478813529014587,0.1,RMSprop,RMSprop_0.1.h5
5,1.738999605178833,0.6387572288513184,1.3172179460525513,0.6864407062530518,0.1,RMSprop,RMSprop_0.1.h5
6,1.6138134002685547,0.6550816297531128,2.5238070487976074,0.6546609997749329,0.1,RMSprop,RMSprop_0.1.h5
7,1.7324870824813843,0.6366508603096008,0.9707725048065186,0.758474588394165,0.1,RMSprop,RMSprop_0.1.h5
8,1.5542927980422974,0.6566613912582397,0.540570855140686,0.8156779408454895,0.1,RMSprop,RMSprop_0.1.h5
9,1.6817411184310913,0.6361242532730103,0.7616592049598694,0.7944915294647217,0.1,RMSprop,RMSprop_0.1.h5
10,1.4761221408843994,0.660347580909729,0.4856714606285095,0.8538135886192322,0.1,RMSprop,RMSprop_0.1.h5
11,1.6313872337341309,0.6577146053314209,1.0932739973068237,0.7033898234367371,0.1,RMSprop,RMSprop_0.1.h5
12,1.3786519765853882,0.6782516837120056,1.2516695261001587,0.7733050584793091,0.1,RMSprop,RMSprop_0.1.h5
13,1.4984290599822998,0.6724591851234436,1.1608880758285522,0.7521186470985413,0.1,RMSprop,RMSprop_0.1.h5
14,1.4439138174057007,0.6882569789886475,2.939382553100586,0.6059321761131287,0.1,RMSprop,RMSprop_0.1.h5
15,1.5121686458587646,0.684570848941803,1.0733100175857544,0.7733050584793091,0.1,RMSprop,RMSprop_0.1.h5
16,1.4842301607131958,0.6956292986869812,0.6531251668930054,0.8072034120559692,0.1,RMSprop,RMSprop_0.1.h5
17,1.3495652675628662,0.7172195911407471,1.7781908512115479,0.6588982939720154,0.1,RMSprop,RMSprop_0.1.h5
18,1.4479020833969116,0.6882569789886475,0.8665026426315308,0.7817796468734741,0.1,RMSprop,RMSprop_0.1.h5
19,1.5082014799118042,0.6866772174835205,1.4190897941589355,0.7266949415206909,0.1,RMSprop,RMSprop_0.1.h5
20,1.355122685432434,0.7203791737556458,0.6603350639343262,0.8432203531265259,0.1,RMSprop,RMSprop_0.1.h5
21,1.441519856452942,0.708794116973877,1.7631478309631348,0.6758474707603455,0.1,RMSprop,RMSprop_0.1.h5
22,1.4187747240066528,0.7109004855155945,0.7460941672325134,0.8220338821411133,0.1,RMSprop,RMSprop_0.1.h5
23,1.2903356552124023,0.7288046479225159,2.2493510246276855,0.7330508232116699,0.1,RMSprop,RMSprop_0.1.h5
24,1.4351694583892822,0.7109004855155945,0.771893322467804,0.7881355881690979,0.1,RMSprop,RMSprop_0.1.h5
25,1.3432492017745972,0.7345971465110779,1.9591337442398071,0.7076271176338196,0.1,RMSprop,RMSprop_0.1.h5
26,1.3445589542388916,0.7367035150527954,1.4476704597473145,0.758474588394165,0.1,RMSprop,RMSprop_0.1.h5
27,1.4825137853622437,0.7124802470207214,1.0916976928710938,0.7733050584793091,0.1,RMSprop,RMSprop_0.1.h5
28,1.441901683807373,0.7003686428070068,2.040648937225342,0.6694915294647217,0.1,RMSprop,RMSprop_0.1.h5
29,1.5391855239868164,0.6714060306549072,0.5075185298919678,0.8792372941970825,0.1,RMSprop,RMSprop_0.1.h5
30,1.4075847864151,0.7072142958641052,1.1896253824234009,0.7733050584793091,0.1,RMSprop,RMSprop_0.1.h5
