,loss,accuracy,val_loss,val_accuracy,learning_rate,optimizer,model_name
0,0.8970409631729126,0.7166929841041565,0.5661405920982361,0.8326271176338196,0.001,RMSprop,RMSprop_0.001.h5
1,0.5812076330184937,0.8146392703056335,0.4067310094833374,0.8686440587043762,0.001,RMSprop,RMSprop_0.001.h5
2,0.46066293120384216,0.8493944406509399,0.46801528334617615,0.8283898234367371,0.001,RMSprop,RMSprop_0.001.h5
3,0.4129384160041809,0.8746708631515503,0.43642657995224,0.8580508232116699,0.001,RMSprop,RMSprop_0.001.h5
4,0.38667064905166626,0.8794102072715759,0.4013329744338989,0.8644067645072937,0.001,RMSprop,RMSprop_0.001.h5
5,0.36966076493263245,0.882043182849884,0.4340648055076599,0.8622881174087524,0.001,RMSprop,RMSprop_0.001.h5
6,0.3271612823009491,0.8973143696784973,0.3777931332588196,0.8580508232116699,0.001,RMSprop,RMSprop_0.001.h5
7,0.35568735003471375,0.8873091340065002,0.396170437335968,0.8538135886192322,0.001,RMSprop,RMSprop_0.001.h5
8,0.32226836681365967,0.8994207382202148,0.3493019938468933,0.8855932354927063,0.001,RMSprop,RMSprop_0.001.h5
9,0.2988812327384949,0.906266450881958,0.42186230421066284,0.8580508232116699,0.001,RMSprop,RMSprop_0.001.h5
10,0.28910985589027405,0.9094260334968567,0.4628622233867645,0.8305084705352783,0.001,RMSprop,RMSprop_0.001.h5
11,0.2812402844429016,0.9115324020385742,0.4109106957912445,0.8622881174087524,0.001,RMSprop,RMSprop_0.001.h5
12,0.30623260140419006,0.9057398438453674,0.3490530550479889,0.8813559412956238,0.001,RMSprop,RMSprop_0.001.h5
13,0.30751898884773254,0.9125855565071106,0.29864364862442017,0.9131355881690979,0.001,RMSprop,RMSprop_0.001.h5
14,0.30744948983192444,0.9088994264602661,0.3731175363063812,0.875,0.001,RMSprop,RMSprop_0.001.h5
15,0.30216214060783386,0.9025803208351135,0.3092339336872101,0.9004237055778503,0.001,RMSprop,RMSprop_0.001.h5
16,0.29599234461784363,0.9141653776168823,0.3149372637271881,0.9046609997749329,0.001,RMSprop,RMSprop_0.001.h5
17,0.3019784390926361,0.906266450881958,0.4046427011489868,0.8813559412956238,0.001,RMSprop,RMSprop_0.001.h5
18,0.27666446566581726,0.9215376377105713,0.45418086647987366,0.8262711763381958,0.001,RMSprop,RMSprop_0.001.h5
19,0.2577725052833557,0.9283833503723145,0.4149196743965149,0.8686440587043762,0.001,RMSprop,RMSprop_0.001.h5
20,0.26240915060043335,0.9173249006271362,0.5732596516609192,0.7987288236618042,0.001,RMSprop,RMSprop_0.001.h5
21,0.2660039961338043,0.9167982935905457,0.33519813418388367,0.8813559412956238,0.001,RMSprop,RMSprop_0.001.h5
22,0.2611224353313446,0.9073196649551392,0.44837936758995056,0.8347457647323608,0.001,RMSprop,RMSprop_0.001.h5
23,0.2454065978527069,0.923117458820343,0.3935312032699585,0.8686440587043762,0.001,RMSprop,RMSprop_0.001.h5
24,0.222666934132576,0.9257503747940063,0.2869466543197632,0.9088982939720154,0.001,RMSprop,RMSprop_0.001.h5
25,0.23576214909553528,0.92469722032547,0.38643762469291687,0.8559321761131287,0.001,RMSprop,RMSprop_0.001.h5
26,0.25814905762672424,0.9183781147003174,0.3260883092880249,0.8877118825912476,0.001,RMSprop,RMSprop_0.001.h5
27,0.24998341500759125,0.9178515076637268,0.32546350359916687,0.8919491767883301,0.001,RMSprop,RMSprop_0.001.h5
28,0.22296510636806488,0.930489718914032,0.3283272385597229,0.8792372941970825,0.001,RMSprop,RMSprop_0.001.h5
29,0.22736422717571259,0.9236440062522888,0.36563119292259216,0.8771186470985413,0.001,RMSprop,RMSprop_0.001.h5
30,0.2435992956161499,0.9183781147003174,0.4092505872249603,0.875,0.001,RMSprop,RMSprop_0.001.h5
